DL_bitrate,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
63,76,0.0
50,75,0.0
50,71,0.0
50,70,0.0
20568,68,0.0
22021,66,0.0
22064,66,0.0
20854,66,0.0
21208,66,0.0
21882,66,0.0
21508,66,0.0
21777,66,0.0
21536,66,0.0
4772,66,0.0
4772,66,0.0
20791,66,0.0
23288,66,0.0
23119,66,0.0
24412,66,0.0
23779,66,0.0
22444,67,0.0
23291,67,0.0
23529,67,0.0
23327,67,0.0
21119,67,0.0
50,67,0.0
50,67,0.0
19847,67,0.0
19671,67,0.0
20380,67,0.0
22519,67,0.0
19874,67,0.0
19880,67,0.0
20028,67,0.0
19960,67,0.0
19981,67,0.0
13167,67,0.0
50,67,0.0
40865,67,0.0
172585,67,0.0
212886,67,0.0
158790,67,0.0
227954,67,0.0
185998,67,0.0
201222,67,0.0
191885,67,0.0
223517,67,0.0
240438,67,0.0
225336,67,0.0
13793,67,0.0
13793,67,0.0
126947,67,0.0
253265,67,0.0
246339,67,0.0
198862,67,0.0
207575,67,0.0
209643,67,0.0
186966,67,0.0
211141,67,0.0
223919,67,0.0
50,67,0.0
7641,67,0.0
71736,67,0.0
223908,67,0.0
239477,67,0.0
185109,67,0.0
223501,67,0.0
225894,68,0.0
230637,68,0.0
192252,68,0.0
212614,68,0.0
207369,68,0.0
15121,68,0.0
15121,68,0.0
3988,69,0.0
127128,69,0.0
198320,69,0.0
196772,69,0.0
194979,69,0.0
214933,69,0.0
199693,69,0.0
224814,69,0.0
209523,69,0.0
213214,69,0.0
70508,69,0.0
70508,68,0.0
197668,68,0.0
168579,68,0.0
230002,68,0.0
209638,67,0.0
216138,67,0.0
218535,67,0.0
223984,67,0.0
217937,67,0.0
204961,66,0.0
96732,66,0.0
50,66,0.0
41652,66,0.0
170746,67,0.0
221937,67,0.0
182713,68,0.0
217602,68,0.0
209501,69,0.0
214706,69,0.0
217734,70,0.0
213130,70,0.0
248966,71,0.0
181508,71,0.0
50,72,0.0
50,72,0.0
15992,72,0.0
109013,71,0.0
226162,71,0.0
208178,70,0.0
228265,70,0.0
213698,69,0.0
227489,69,0.0
243137,68,0.0
210070,68,0.0
241640,67,0.0
210454,67,0.0
50,66,0.0
50,66,0.0
13696,67,0.0
160839,67,0.0
200689,67,0.0
158561,68,0.0
183135,68,0.0
163311,68,0.0
202513,69,0.0
200567,69,0.0
195407,69,0.0
164511,70,0.0
6229,70,0.0
843,70,0.0
5194,70,0.0
63040,70,0.0
193414,70,0.0
204533,70,0.0
196760,70,0.0
180522,69,0.0
219997,69,0.0
219002,69,0.0
163737,69,0.0
50,69,0.0
30213,68,0.0
206570,68,0.0
36201,67,0.0
22661,67,0.0
24302,67,0.0
134566,67,0.0
44328,66,0.0
217025,66,0.0
236654,66,0.0
233999,66,0.0
244186,65,0.0
8502,65,0.0
8700,65,0.0
86111,65,0.0
237638,65,0.0
220913,66,0.0
202045,66,0.0
223107,66,0.0
229838,66,0.0
222308,66,0.0
150335,67,0.0
153539,67,0.0
151633,67,0.0
2273,67,0.0
2273,67,0.0
7516,68,0.0
97435,68,0.0
239219,68,0.0
68633,68,0.0
3034,68,0.0
11282,68,0.0
56939,68,0.0
69172,68,0.0
50,68,0.0
50,68,0.0
16622,68,0.0
102094,68,0.0
165165,68,0.0
103974,68,0.0
62937,68,0.0
63624,68,0.0
69483,68,0.0
72115,68,0.0
77878,68,0.0
84485,68,0.0
58868,68,0.0
50,68,0.0
49216,67,0.0
211284,67,0.0
225751,67,0.0
228812,67,0.0
228406,67,0.0
249568,67,0.0
245656,67,0.0
208066,67,0.0
235513,67,0.0
175567,67,0.0
136001,67,0.0
5913,67,0.0
49228,67,0.0
215352,67,0.0
242683,67,0.0
241359,67,0.0
249059,67,0.0
221764,67,0.0
180837,67,0.0
181753,67,0.0
180977,67,0.0
155546,67,0.0
50,67,0.0
35376,66,0.0
219295,66,0.0
245290,66,0.0
238538,66,0.0
223033,66,0.0
203521,66,0.0
207774,66,0.0
205316,66,0.0
165059,66,0.0
175389,66,0.0
114327,66,0.0
50,66,0.0
9560,66,0.0
20431,66,0.0
20465,66,0.0
66640,66,0.0
205520,67,0.0
243414,67,0.0
250035,67,0.0
150842,67,0.0
203519,67,0.0
205883,68,0.0
207236,68,0.0
50,68,0.0
50,68,0.0
5890,69,0.0
88110,69,0.0
110418,69,0.0
174945,69,0.0
246378,69,0.0
231768,69,0.0
166102,69,0.0
206526,69,0.0
205154,69,0.0
206435,69,0.0
36681,69,0.0
36681,69,0.0
17379,69,0.0
17418,69,0.0
17865,69,0.0
18115,68,0.0
18741,68,0.0
19045,68,0.0
17711,68,0.0
19001,68,0.0
18573,67,0.0
39116,67,0.0
50,67,0.0
50,67,0.0
124763,67,0.0
178538,67,0.0
190331,67,0.0
159432,67,0.0
172338,67,0.0
162770,67,0.0
177912,67,0.0
163801,67,0.0
162506,67,0.0
162407,67,0.0
50,67,0.0
50,67,0.0
64925,68,0.0
177442,68,0.0
102900,68,0.0
203292,68,0.0
250048,68,0.0
245930,68,0.0
222493,68,0.0
210588,68,0.0
224225,68,0.0
219483,68,0.0
50,68,0.0
6191,68,0.0
62004,68,0.0
203860,68,0.0
245202,68,0.0
232983,68,0.0
253681,68,0.0
217065,67,0.0
232206,67,0.0
245830,67,0.0
223112,67,0.0
224680,67,0.0
49136,67,0.0
1932,67,0.0
45115,67,0.0
142623,67,0.0
167470,67,0.0
166677,67,0.0
178448,67,0.0
173103,67,0.0
180935,67,0.0
179081,67,0.0
194392,67,0.0
23376,67,0.0
23376,67,0.0
2021,68,0.0
205784,68,0.0
211802,68,0.0
178175,68,0.0
204694,68,0.0
228907,68,0.0
177655,68,0.0
220438,68,0.0
241661,68,0.0
249576,68,0.0
164272,68,0.0
164272,68,0.0
231794,69,0.0
241951,69,0.0
208068,69,0.0
181621,69,0.0
115533,69,0.0
103475,69,0.0
108060,69,0.0
107910,69,0.0
91712,69,0.0
29017,69,0.0
29017,69,0.0
101964,69,0.0
250483,68,0.0
232633,68,0.0
146612,68,0.0
194222,68,0.0
181090,67,0.0
184132,67,0.0
181398,67,0.0
184510,67,0.0
37025,66,0.0
37025,66,0.0
12739,65,0.0
17473,65,0.0
18721,65,0.0
18507,65,0.0
19106,65,0.0
19145,65,0.0
19551,65,0.0
18526,65,0.0
30829,65,0.0
37583,65,0.0
1229,65,0.0
1229,65,0.0
22219,65,0.0
24090,65,0.0
61229,65,0.0
229211,65,0.0
224429,65,0.0
208170,65,0.0
221877,65,0.0
185730,65,0.0
221384,65,0.0
213484,65,0.0
4273,65,0.0
4908,66,0.0
20190,66,0.0
20936,66,0.0
20224,66,0.0
20715,66,0.0
19925,66,0.0
35078,66,0.0
98788,66,0.0
138491,66,0.0
133568,66,0.0
50,66,0.0
11569,66,0.0
62237,66,0.0
168194,66,0.0
234263,66,0.0
236944,65,0.0
210613,65,0.0
227099,65,0.0
197064,65,0.0
172470,65,0.0
184448,64,0.0
50,64,0.0
12232,64,0.0
27966,64,0.0
149376,64,0.0
108650,64,0.0
124348,64,0.0
130406,64,0.0
126814,64,0.0
133947,64,0.0
127360,64,0.0
93699,64,0.0
50,64,0.0
18002,65,0.0
169580,65,0.0
171967,65,0.0
144071,65,0.0
157754,65,0.0
179474,65,0.0
213259,65,0.0
207968,65,0.0
223368,65,0.0
178973,65,0.0
176025,65,0.0
6211,65,0.0
13052,66,0.0
20365,66,0.0
21066,66,0.0
21801,66,0.0
21677,66,0.0
20882,66,0.0
21271,66,0.0
115951,66,0.0
232725,66,0.0
242781,66,0.0
98060,66,0.0
50,66,0.0
15509,66,0.0
74256,66,0.0
212688,66,0.0
68198,66,0.0
218154,66,0.0
233201,66,0.0
195005,66,0.0
177744,66,0.0
179221,66,0.0
149216,66,0.0
127498,66,0.0
5429,65,0.0
5429,65,0.0
23422,65,0.0
41936,65,0.0
48315,65,0.0
142289,65,0.0
148471,65,0.0
158620,65,0.0
179822,65,0.0
191182,65,0.0
166659,65,0.0
171992,65,0.0
30638,65,0.0
1778,65,0.0
23935,66,0.0
149186,66,0.0
247581,66,0.0
195076,67,0.0
237533,67,0.0
207523,67,0.0
201311,68,0.0
226022,68,0.0
231031,68,0.0
151342,69,0.0
151342,69,0.0
420,69,0.0
159343,69,0.0
181154,69,0.0
183277,69,0.0
185084,69,0.0
173269,69,0.0
182379,68,0.0
189098,68,0.0
200288,68,0.0
133348,68,0.0
22465,68,0.0
22465,68,0.0
104798,68,0.0
181759,68,0.0
207433,68,0.0
212519,68,0.0
210490,68,0.0
219275,68,0.0
192913,68,0.0
165200,68,0.0
190162,68,0.0
52952,68,0.0
52952,67,0.0
127421,67,0.0
202691,67,0.0
172147,67,0.0
155295,67,0.0
170817,67,0.0
174186,66,0.0
190729,66,0.0
188416,66,0.0
177778,66,0.0
82387,66,0.0
82387,66,0.0
111784,66,0.0
174179,66,0.0
203879,66,0.0
208234,66,0.0
223472,66,0.0
181755,66,0.0
188700,66,0.0
190987,66,0.0
192878,66,0.0
39332,66,0.0
39332,66,0.0
220456,67,0.0
247311,67,0.0
226240,67,0.0
162472,67,0.0
229505,67,0.0
229902,67,0.0
210457,67,0.0
196200,67,0.0
212213,67,0.0
202734,67,0.0
67384,67,0.0
99,66,0.0
99,66,0.0
92627,66,0.0
196030,66,0.0
133960,66,0.0
61193,66,0.0
56119,66,0.0
52976,66,0.0
51677,66,0.0
38050,66,0.0
41786,66,0.0
48801,66,0.0
15163,66,0.0
2644,66,0.0
105405,66,0.0
196258,66,0.0
210978,66,0.0
228057,66,0.0
231902,66,0.0
202400,66,0.0
202217,66,0.0
197969,66,0.0
164194,66,0.0
50644,66,0.0
50644,67,0.0
82427,67,0.0
191630,67,0.0
159521,67,0.0
166307,67,0.0
179900,67,0.0
173314,68,0.0
174883,68,0.0
190569,68,0.0
170431,68,0.0
27629,68,0.0
27629,68,0.0
5091,68,0.0
110302,68,0.0
203966,68,0.0
229189,68,0.0
217390,68,0.0
226618,68,0.0
217668,67,0.0
250069,67,0.0
207658,67,0.0
191573,67,0.0
206664,67,0.0
34293,67,0.0
34293,67,0.0
85718,66,0.0
202608,66,0.0
235266,66,0.0
217792,66,0.0
218095,66,0.0
242636,66,0.0
198190,66,0.0
194573,66,0.0
200904,66,0.0
97771,66,0.0
97771,66,0.0
152760,66,0.0
195421,66,0.0
179810,66,0.0
176243,66,0.0
193133,66,0.0
184360,66,0.0
196823,66,0.0
189304,66,0.0
160291,66,0.0
172923,66,0.0
19710,66,0.0
19710,66,0.0
211927,66,0.0
209232,66,0.0
204848,67,0.0
186624,67,0.0
185226,67,0.0
180354,67,0.0
162648,67,0.0
170226,68,0.0
176459,68,0.0
39472,68,0.0
4047,69,0.0
123653,69,0.0
237861,69,0.0
229489,69,0.0
222615,69,0.0
241582,69,0.0
209082,70,0.0
201131,70,0.0
196800,70,0.0
172756,70,0.0
121176,70,0.0
50,70,0.0
202210,70,0.0
212954,69,0.0
226839,69,0.0
225046,69,0.0
202196,68,0.0
221484,68,0.0
205625,68,0.0
203849,67,0.0
169282,67,0.0
142047,67,0.0
50,66,0.0
100998,66,0.0
190077,66,0.0
219693,66,0.0
221107,66,0.0
198788,66,0.0
209647,66,0.0
150096,66,0.0
128174,66,0.0
128973,66,0.0
138347,66,0.0
123605,66,0.0
4595,66,0.0
15816,66,0.0
117330,66,0.0
182985,66,0.0
183604,66,0.0
188935,66,0.0
213466,66,0.0
223982,66,0.0
206673,66,0.0
191123,66,0.0
216142,66,0.0
198416,66,0.0
3507,66,0.0
49575,66,0.0
204753,66,0.0
246562,66,0.0
208142,66,0.0
245393,66,0.0
201956,66,0.0
201880,66,0.0
166608,66,0.0
196115,66,0.0
213530,66,0.0
191225,66,0.0
4511,66,0.0
4511,66,0.0
24595,66,0.0
24260,66,0.0
161815,66,0.0
245958,66,0.0
233108,66,0.0
214143,66,0.0
224274,66,0.0
191412,66,0.0
195899,66,0.0
187660,66,0.0
50,66,0.0
11120,66,0.0
103992,66,0.0
213386,66,0.0
217019,66,0.0
194735,66,0.0
178319,66,0.0
170598,66,0.0
202763,66,0.0
195051,66,0.0
168492,66,0.0
175857,66,0.0
5916,66,0.0
19746,66,0.0
241418,66,0.0
181730,66,0.0
185161,66,0.0
86019,66,0.0
70399,66,0.0
68708,66,0.0
80409,67,0.0
89899,67,0.0
92192,67,0.0
92192,67,0.0
84716,67,0.0
50,67,0.0
25695,68,0.0
168234,68,0.0
130546,68,0.0
125581,68,0.0
117619,68,0.0
119985,68,0.0
126946,68,0.0
124263,68,0.0
132507,68,0.0
124240,68,0.0
3225,68,0.0
17724,67,0.0
126637,67,0.0
227780,67,0.0
175258,67,0.0
217093,67,0.0
198510,67,0.0
212502,67,0.0
208096,67,0.0
191393,67,0.0
194120,67,0.0
171732,67,0.0
50,67,0.0
21035,67,0.0
160701,67,0.0
254071,67,0.0
223665,67,0.0
201864,67,0.0
218507,67,0.0
210321,67,0.0
233396,67,0.0
208375,67,0.0
225258,67,0.0
222688,67,0.0
10378,67,0.0
10378,68,0.0
71934,68,0.0
170862,68,0.0
209635,69,0.0
231148,69,0.0
216556,69,0.0
231062,69,0.0
231346,69,0.0
174812,70,0.0
233963,70,0.0
106276,70,0.0
106276,70,0.0
204253,70,0.0
223379,70,0.0
199453,70,0.0
197061,70,0.0
163731,70,0.0
175818,69,0.0
186797,69,0.0
167654,69,0.0
143716,69,0.0
151881,69,0.0
163,69,0.0
2945,68,0.0
18635,68,0.0
24348,68,0.0
139961,68,0.0
198731,67,0.0
184827,67,0.0
156479,67,0.0
164189,67,0.0
168437,67,0.0
171412,66,0.0
169752,66,0.0
50,66,0.0
6665,66,0.0
16756,66,0.0
17624,66,0.0
16920,66,0.0
17195,66,0.0
16573,66,0.0
76920,66,0.0
117323,66,0.0
113157,66,0.0
165792,66,0.0
50,66,0.0
8195,66,0.0
19694,66,0.0
76190,66,0.0
226280,66,0.0
241779,66,0.0
212660,66,0.0
223452,66,0.0
210512,67,0.0
241082,67,0.0
210217,67,0.0
248097,67,0.0
50,67,0.0
50,67,0.0
7641,67,0.0
18931,67,0.0
95173,67,0.0
197680,67,0.0
202232,67,0.0
182636,67,0.0
206227,66,0.0
217101,66,0.0
205345,66,0.0
190396,66,0.0
194633,66,0.0
50,66,0.0
50,66,0.0
19289,65,0.0
18429,65,0.0
27097,65,0.0
80149,65,0.0
85538,65,0.0
87204,65,0.0
85031,65,0.0
89657,65,0.0
90157,65,0.0
80135,65,0.0
3332,65,0.0
15959,65,0.0
23629,65,0.0
24103,65,0.0
21638,65,0.0
21964,65,0.0
23574,65,0.0
21903,65,0.0
23328,65,0.0
21750,65,0.0
22545,65,0.0
10785,65,0.0
50,65,0.0
14192,66,0.0
20721,67,0.0
67718,67,0.0
74642,68,0.0
71770,68,0.0
121242,69,0.0
188729,69,0.0
171668,70,0.0
177306,70,0.0
149502,71,0.0
53629,71,0.0
112,72,0.0
22892,72,0.0
22370,71,0.0
22810,71,0.0
23471,71,0.0
21554,70,0.0
22145,70,0.0
39060,70,0.0
185696,69,0.0
168936,69,0.0
171169,69,0.0
50,68,0.0
4396,68,0.0
127887,68,0.0
171599,68,0.0
135111,68,0.0
154763,68,0.0
173543,68,0.0
170793,68,0.0
189250,68,0.0
195532,68,0.0
197238,68,0.0
206015,68,0.0
6476,68,0.0
7080,68,0.0
25408,68,0.0
165615,68,0.0
183481,68,0.0
207749,67,0.0
221341,67,0.0
217576,67,0.0
189004,67,0.0
179078,67,0.0
159254,66,0.0
50,66,0.0
5673,66,0.0
17457,66,0.0
21318,66,0.0
19039,66,0.0
20324,66,0.0
19874,66,0.0
19894,67,0.0
20713,67,0.0
19064,67,0.0
20716,67,0.0
17218,67,0.0
50,67,0.0
11504,68,0.0
57397,68,0.0
114635,68,0.0
110808,68,0.0
102292,68,0.0
91572,68,0.0
140103,68,0.0
191006,68,0.0
189038,68,0.0
206716,68,0.0
114175,68,0.0
50,68,0.0
13656,68,0.0
124194,68,0.0
221490,68,0.0
175352,68,0.0
207566,68,0.0
219247,68,0.0
251006,68,0.0
193400,68,0.0
202843,68,0.0
215094,68,0.0
194236,68,0.0
50,68,0.0
50,68,0.0
22972,68,0.0
24405,68,0.0
42080,68,0.0
210366,67,0.0
205469,67,0.0
149642,67,0.0
203875,67,0.0
217530,67,0.0
190151,66,0.0
155402,66,0.0
79570,66,0.0
79570,66,0.0
244320,66,0.0
221705,66,0.0
154042,66,0.0
188733,66,0.0
169052,66,0.0
177102,66,0.0
195179,66,0.0
195367,66,0.0
174187,66,0.0
192166,66,0.0
79028,66,0.0
50,66,0.0
38412,67,0.0
134665,68,0.0
50,69,0.0
